"rho","p_value"
-0.11554037545747,0.233751156543186
-0.236183375223832,0.0138608383635466
-0.323594998188584,0.00063509856249522
-0.257842133494817,0.00705772604915451
-0.203928691217108,0.0342659392874544
-0.18138376289808,0.0602886915197834
-0.179335090206368,0.0632963093221241
-0.174594556884848,0.0707257138382625
-0.196177085474281,0.0418683212048855
-0.285737432587782,0.0027204523000757
-0.129938256560619,0.180136471936544
-0.207787818845682,0.0309373240090015
-0.212966672836127,0.0269036567798814
-0.342538074054276,0.00028478810816073
-0.293827307542497,0.00202568036764139
-0.277323581486471,0.0036641368826425
-0.233715439283584,0.014916701240124
-0.199855167609169,0.0381017556762848
-0.197511104901442,0.0404678038098837
-0.225106249623295,0.0191653811567543
-0.213895722080043,0.0262295767269354
-0.171945575450913,0.0751749245859626
-0.182870241688346,0.0581803614687302
-0.243148862375654,0.0112239172510263
-0.245607269605708,0.0104042307215838
-0.198506855116716,0.0394481250264447
-0.181903077603654,0.059545142386035
-0.227078692633456,0.018109421477
-0.231933570477304,0.0157218313326761
-0.154012542865786,0.111512466048192
-0.236974258169935,0.0135365288383979
-0.2505526701964,0.00891287703592443
-0.232005035803759,0.0156888290223218
-0.168257964605831,0.0817407333719003
-0.209231418440075,0.0297645629564419
-0.202823360834603,0.0352731371867089
-0.194318986986449,0.0438862339223773
-0.223967568755111,0.0197988112737629
-0.19396642470927,0.0442781134856885
-0.250000005005147,0.00906962805262013
-0.235178096298364,0.0142828084219895
-0.166071125616306,0.085846087331134
-0.236526408790817,0.0137193527577246
-0.129623809124217,0.181201850099253
-0.244306600664226,0.0108311137156653
-0.274693657472924,0.00401419531298271
-0.266913465599515,0.00523156295883266
-0.263073395391329,0.00594579851709938
-0.280925433939807,0.00322912958611277
-0.276327831271197,0.00379332224601047
-0.238246340980835,0.0130287562746343
-0.231595301265416,0.0158788603372735
-0.213609860774222,0.0264354364386445
-0.23004688585889,0.0166151322200773
-0.281520978326933,0.0031618523180229
-0.224615521048304,0.0194361919476333
-0.189102018155228,0.0499886419384132
-0.286290097779035,0.00266691214505411
-0.197411053444405,0.0405714665625511
-0.195219450099783,0.0428984364610448
-0.177138722506648,0.0666553636948149
-0.12357307815102,0.202608293051509
-0.174832774639698,0.0703362651987168
-0.23545442889399,0.0141657177559868
-0.214286399197997,0.0259504448954865
-0.278690951399311,0.00349316554678773
-0.168153148793697,0.0819338547108165
-0.225454047545377,0.0189754216494568
-0.261034251409811,0.00635923112699201
-0.237112424467748,0.0134805556829314
-0.167524253920892,0.0831002557955637
-0.184871270829088,0.0554379647485219
-0.24679835837996,0.0100263304741905
-0.185333413273497,0.0548199343597871
-0.190107297080696,0.0487610906846484
-0.313732783137784,0.000945162771580412
-0.2787100088197,0.00349083410079176
-0.23746022238983,0.0133405493269706
-0.249671264503454,0.00916401425684586
-0.157900256624942,0.102656470244898
-0.225635093039063,0.0188771824590265
-0.229270295978078,0.0169954015019746
-0.223100456127456,0.0202931809987414
-0.237388757063375,0.0133692138901652
-0.332642508517797,0.000435766521545813
-0.268061675177893,0.00503338241337191
-0.177052964114902,0.0667893997574347
-0.166261699820186,0.0854819137046888
-0.30589541900321,0.00128411080771895
-0.207697296098839,0.0310121483301632
-0.270410502240717,0.00464869143677549
-0.184694989690498,0.0556752112260573
-0.221027961660259,0.0215179749606676
-0.200083856653825,0.0378772613343704
-0.245764493323909,0.010353642715696
-0.153216895564586,0.113396086643765
-0.313337341664732,0.000960083011108309
-0.174785131088728,0.0704140158652142
-0.324614570179343,0.000609054998226101
-0.250771830530862,0.0088513807039811
-0.150067656845466,0.121094924536577
-0.256741567467409,0.00731383403256848
-0.182069830032049,0.0593079849384305
-0.187910929380977,0.0514760299593969
-0.210417742859229,0.0288292213239692
-0.138109125551983,0.154038253135659
-0.305004484600071,0.00132893848791244
-0.195376673817984,0.0427278782640099
-0.208407185008293,0.0304294554865602
-0.27365026370668,0.0041611711515685
-0.27487470296661,0.0039891710362826
-0.116264557432215,0.230813571243319
-0.260391063471715,0.0064948249657247
-0.267218384325723,0.00517826769708813
-0.156804454952631,0.105094888166964
-0.163546017414893,0.0907889893956035
-0.249423518038409,0.00923571589941839
-0.273254822233629,0.00421811992247938
-0.27454119810982,0.00403537724588512
-0.146456275681936,0.130412857282535
-0.166819129366535,0.0844237684493975
-0.265022016626004,0.00557320965915862
-0.199955219066206,0.0380034025421607
-0.131515258097728,0.174862576142422
-0.256022149847761,0.00748565697907626
-0.205391348231889,0.0329704734754875
-0.280387061813845,0.00329105178783711
-0.125431176638852,0.19584993747493
-0.228631872395079,0.0173136313116226
-0.241490866801896,0.0118081511792669
-0.291831042756851,0.00218029908542977
-0.244911673761546,0.0106306546796406
-0.297738843077138,0.00175113850564378
-0.162459744452776,0.0929836075237669
-0.163703241133094,0.0904747778228904
-0.218402802001809,0.0231600074279474
-0.204843447395733,0.0334508201973485
-0.235778405040587,0.0140295030819136
-0.226263987911868,0.0185393297238722
-0.271625412790453,0.00446019760483178
-0.20653479345517,0.0319867386170822
-0.168062626046854,0.082100934748494
-0.253921069249982,0.00800807145474677
-0.171259508316944,0.0763632312309504
-0.179868697977232,0.0625013993645836
-0.193051668530645,0.045308476208355
-0.263364021052246,0.00588886145845628
-0.165204012988651,0.0875187077278957
-0.135603074770958,0.161722167337314
-0.16533265057627,0.0872689470595719
-0.234025122364889,0.0147804873356788
-0.140457952614806,0.147087834275229
-0.248766037035023,0.00942839908967924
-0.164722813123853,0.0884580419887595
-0.25750386428293,0.00713558496886833
-0.189302121069302,0.0497422801619123
-0.230590022339948,0.0163535740443936
-0.133749740638223,0.167585680368445
-0.231018814298679,0.0161496069415987
-0.256355654704552,0.00740556522743896
-0.218493324748652,0.0231016495447137
-0.125207251949293,0.19665566360312
-0.186567381243621,0.0531974334104551
-0.180740574959984,0.0612201009160738
-0.211170510964556,0.0282487429349177
-0.30091666792684,0.00155342511095059
-0.227950569616208,0.0176589039366885
-0.201637036415449,0.0363817328263521
-0.217006845958387,0.0240760495692425
-0.243820636444331,0.0109945028371662
-0.213157247040007,0.026764194637017
-0.245416695401828,0.0104658400686359
-0.269395694605055,0.00481155491446734
-0.247679764072906,0.00975449516482924
-0.170220878905797,0.0781908818721168
-0.202613729210335,0.0354669402578059
-0.221990361389854,0.0209415480647096
-0.244044561133891,0.010918949420573
-0.259104687595524,0.00677372551500477
-0.208874091807799,0.0300512836280209
-0.295971267336149,0.00187072754296669
-0.254559492832981,0.00784603032550881
-0.214872414874929,0.0255364958521433
-0.280296539067002,0.00330156755864018
-0.261744140319264,0.00621249623799325
-0.235030401290357,0.014345735809658
-0.266413208314329,0.00532005917748383
-0.20179426013365,0.036233148757272
-0.170016011636626,0.0785554932490787
-0.207192274458556,0.0314324049222688
-0.158800719738276,0.10068612279507
-0.171916989320331,0.0752241384458653
-0.245364287495761,0.0104828386292479
-0.223796051971619,0.0198957678797154
-0.259881277476335,0.00660411038367749
-0.215782406698457,0.0249048625959223
-0.175042406263966,0.0699949867297354
-0.224148614248797,0.01969690965127
-0.232457649537974,0.015481206154781
-0.24385398693001,0.0109832212613361
-0.193451874358794,0.0448552670339836
-0.255455191591218,0.00762357130427809
-0.217683384382162,0.0236283014410804
-0.22869380901134,0.017282534268914
-0.224968083325482,0.0192412980243249
-0.182956000080092,0.0580605931794861
-0.195357616397596,0.0427485218356312
-0.242824886229057,0.0113360468888118
-0.151759002904902,0.116911516477929
-0.28130181799247,0.00318646248766985
-0.294213220305354,0.00199695981486522
-0.234997050804678,0.0143599785355182
-0.215572775074188,0.025049175006985
-0.205915427292559,0.0325164708222589
-0.225334938667952,0.0190402927430982
