"","Comp","Z","p_value"
"12.860","Electrona carlsbergi - Protomyctophum bolini","-1.03274346171184","1"
"13.860","Gymnoscopelus braueri - Protomyctophum bolini","2.85727427977922","0.0640944639935905"
"14.860","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.35643192278662","0.276771740543435"
"15.860","Krefftichthys anderssoni - Protomyctophum bolini","3.5034423147823","0.00688929181370381"
"1.861","Electrona antarctica - Electrona carlsbergi","3.19532414739012","0.0209510807696948"
"2.861","Electrona antarctica - Gymnoscopelus braueri","1.0564059931748","1"
"3.861","Electrona carlsbergi - Gymnoscopelus braueri","-2.20781650745231","0.408856003048473"
"4.861","Electrona antarctica - Gymnoscopelus nicholsi","5.39724862933621","1.01505876227304e-06"
"5.861","Electrona carlsbergi - Gymnoscopelus nicholsi","2.44908255773438","0.214830924880836"
"6.861","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.52341662852793","9.12739420411407e-05"
"7.861","Electrona antarctica - Krefftichthys anderssoni","-0.872033249082974","1"
"8.861","Electrona carlsbergi - Krefftichthys anderssoni","-4.0805891741012","0.000673825365489872"
"9.861","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.95364866832961","0.76114171171677"
"10.861","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-6.21532600537101","7.68272995112594e-09"
"11.861","Electrona antarctica - Protomyctophum bolini","3.21406540376296","0.0196304789955238"
"12.861","Electrona carlsbergi - Protomyctophum bolini","-0.112440371382628","1"
"13.861","Gymnoscopelus braueri - Protomyctophum bolini","2.18586530590884","0.432381917508661"
"14.861","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.63040174435983","0.127926027701204"
"15.861","Krefftichthys anderssoni - Protomyctophum bolini","4.13951397423845","0.000522063601103147"
"1.862","Electrona antarctica - Electrona carlsbergi","2.1655486299121","0.455185432311196"
"2.862","Electrona antarctica - Gymnoscopelus braueri","0.0325209392139212","1"
"3.862","Electrona carlsbergi - Gymnoscopelus braueri","-2.15999376721869","0.461597281107569"
"4.862","Electrona antarctica - Gymnoscopelus nicholsi","4.90165269200975","1.42550611442648e-05"
"5.862","Electrona carlsbergi - Gymnoscopelus nicholsi","2.8762191597528","0.0603705244664183"
"6.862","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.92125578432307","1.28985985468036e-05"
"7.862","Electrona antarctica - Krefftichthys anderssoni","-1.12354599671322","1"
"8.862","Electrona carlsbergi - Krefftichthys anderssoni","-3.28268952603663","0.0154232762504109"
"9.862","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.17117956344307","1"
"10.862","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.93552703865794","4.39354568100192e-08"
"11.862","Electrona antarctica - Protomyctophum bolini","2.25994300972872","0.357371821520315"
"12.862","Electrona carlsbergi - Protomyctophum bolini","0.00313125084863005","1"
"13.862","Gymnoscopelus braueri - Protomyctophum bolini","2.2565399347373","0.360552558693424"
"14.862","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.96703487618649","0.0451030273817404"
"15.862","Krefftichthys anderssoni - Protomyctophum bolini","3.42771949818037","0.00913011031087839"
"1.863","Electrona antarctica - Electrona carlsbergi","3.18436908869354","0.0217604867452503"
"2.863","Electrona antarctica - Gymnoscopelus braueri","0.660122612914841","1"
"3.863","Electrona carlsbergi - Gymnoscopelus braueri","-2.58157399511153","0.147526357549016"
"4.863","Electrona antarctica - Gymnoscopelus nicholsi","5.51041919586747","5.36970179852557e-07"
"5.863","Electrona carlsbergi - Gymnoscopelus nicholsi","2.56946119192811","0.152785199580416"
"6.863","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.98537638086148","9.27619629637446e-06"
"7.863","Electrona antarctica - Krefftichthys anderssoni","-0.381334238847111","1"
"8.863","Electrona carlsbergi - Krefftichthys anderssoni","-3.59296801921907","0.00490399089472261"
"9.863","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.05507124465346","1"
"10.863","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.89909488153384","5.48251530803314e-08"
"11.863","Electrona antarctica - Protomyctophum bolini","3.8442897338521","0.00181353145495105"
"12.863","Electrona carlsbergi - Protomyctophum bolini","0.510678547494772","1"
"13.863","Gymnoscopelus braueri - Protomyctophum bolini","3.22579198724191","0.0188436934173584"
"14.863","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.1917585725857","0.425954158607508"
"15.863","Krefftichthys anderssoni - Protomyctophum bolini","4.28086323189537","0.0002792546278936"
"1.864","Electrona antarctica - Electrona carlsbergi","2.06310402696575","0.586541184966093"
"2.864","Electrona antarctica - Gymnoscopelus braueri","-0.30580173486639","1"
"3.864","Electrona carlsbergi - Gymnoscopelus braueri","-2.38487450998395","0.256274222652933"
"4.864","Electrona antarctica - Gymnoscopelus nicholsi","4.53555730229119","8.61773648199523e-05"
"5.864","Electrona carlsbergi - Gymnoscopelus nicholsi","2.60889557209502","0.136252436552895"
"6.864","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.84839147007487","1.86699892561248e-05"
"7.864","Electrona antarctica - Krefftichthys anderssoni","-0.953597862756599","1"
"8.864","Electrona carlsbergi - Krefftichthys anderssoni","-3.01397127139055","0.0386778332149457"
"9.864","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.656264410549998","1"
"10.864","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.41673312121079","9.10467532611976e-07"
"11.864","Electrona antarctica - Protomyctophum bolini","2.8285349146947","0.0701424000617867"
"12.864","Electrona carlsbergi - Protomyctophum bolini","0.658985974052618","1"
"13.864","Gymnoscopelus braueri - Protomyctophum bolini","3.1753101095073","0.0224514673710639"
"14.864","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.09849225034801","0.53792525663335"
"15.864","Krefftichthys anderssoni - Protomyctophum bolini","3.8315745200573","0.00190988694014941"
"1.865","Electrona antarctica - Electrona carlsbergi","2.23601630477114","0.380260547173866"
"2.865","Electrona antarctica - Gymnoscopelus braueri","-0.00865476608112435","1"
"3.865","Electrona carlsbergi - Gymnoscopelus braueri","-2.27129550192909","0.346936430277251"
"4.865","Electrona antarctica - Gymnoscopelus nicholsi","4.61910604268339","5.78095301904643e-05"
"5.865","Electrona carlsbergi - Gymnoscopelus nicholsi","2.53749858905598","0.167471727254151"
"6.865","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.67205982959424","4.47291096865056e-05"
"7.865","Electrona antarctica - Krefftichthys anderssoni","-0.890654109439333","1"
"8.865","Electrona carlsbergi - Krefftichthys anderssoni","-3.12783493861346","0.0264148570513766"
"9.865","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.89352923590269","1"
"10.865","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.44587884691007","7.73253251287068e-07"
"11.865","Electrona antarctica - Protomyctophum bolini","2.59747888689256","0.1408663400467"
"12.865","Electrona carlsbergi - Protomyctophum bolini","0.259609161268245","1"
"13.865","Gymnoscopelus braueri - Protomyctophum bolini","2.64020220552038","0.124284862167945"
"14.865","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.38557764848589","0.255784831972245"
"15.865","Krefftichthys anderssoni - Protomyctophum bolini","3.53373144142307","0.00614605770309402"
"1.866","Electrona antarctica - Electrona carlsbergi","2.80419894365565","0.0756626553074003"
"2.866","Electrona antarctica - Gymnoscopelus braueri","0.150802742322619","1"
"3.866","Electrona carlsbergi - Gymnoscopelus braueri","-2.69145243398164","0.106712463607408"
"4.866","Electrona antarctica - Gymnoscopelus nicholsi","5.19635188539315","3.04856083225028e-06"
"5.866","Electrona carlsbergi - Gymnoscopelus nicholsi","2.59893320236864","0.140270952438506"
"6.866","Gymnoscopelus braueri - Gymnoscopelus nicholsi","5.11507486022327","4.70424827521222e-06"
"7.866","Electrona antarctica - Krefftichthys anderssoni","-1.28929788044869","1"
"8.866","Electrona carlsbergi - Krefftichthys anderssoni","-4.08998292664709","0.000647107416073064"
"9.866","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.45892626653038","1"
"10.866","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-6.37854206928696","2.68172604813949e-09"
"11.866","Electrona antarctica - Protomyctophum bolini","3.01107179931477","0.0390490932177091"
"12.866","Electrona carlsbergi - Protomyctophum bolini","0.0862517279213577","1"
"13.866","Gymnoscopelus braueri - Protomyctophum bolini","2.89765978196691","0.0563937266425203"
"14.866","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.60562787751544","0.137559050858209"
"15.866","Krefftichthys anderssoni - Protomyctophum bolini","4.35658604849729","0.000198160158045597"
"1.867","Electrona antarctica - Electrona carlsbergi","2.1264657178054","0.501967512385147"
"2.867","Electrona antarctica - Gymnoscopelus braueri","-0.338847205357956","1"
"3.867","Electrona carlsbergi - Gymnoscopelus braueri","-2.48108930878731","0.196472326456619"
"4.867","Electrona antarctica - Gymnoscopelus nicholsi","4.75506262932161","2.9757736016686e-05"
"5.867","Electrona carlsbergi - Gymnoscopelus nicholsi","2.76746329023985","0.0847416113407032"
"6.867","Gymnoscopelus braueri - Gymnoscopelus nicholsi","5.09904471108866","5.12057876130461e-06"
"7.867","Electrona antarctica - Krefftichthys anderssoni","-0.847118013394889","1"
"8.867","Electrona carlsbergi - Krefftichthys anderssoni","-2.97468830619864","0.0439929579476074"
"9.867","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.514915152893075","1"
"10.867","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.54497431428762","4.40995988672464e-07"
"11.867","Electrona antarctica - Protomyctophum bolini","3.2838280636896","0.0153611067099222"
"12.867","Electrona carlsbergi - Protomyctophum bolini","1.03701334923269","1"
"13.867","Gymnoscopelus braueri - Protomyctophum bolini","3.67003251130653","0.00363779432231624"
"14.867","Gymnoscopelus nicholsi - Protomyctophum bolini","-1.92070332358241","0.821536805597649"
"15.867","Krefftichthys anderssoni - Protomyctophum bolini","4.1849476641996","0.000427847714457134"
"1.868","Electrona antarctica - Electrona carlsbergi","3.00908814954835","0.0393049616016436"
"2.868","Electrona antarctica - Gymnoscopelus braueri","0.523482215088607","1"
"3.868","Electrona carlsbergi - Gymnoscopelus braueri","-2.53688250572654","0.167766726626002"
"4.868","Electrona antarctica - Gymnoscopelus nicholsi","5.38015911425599","1.11630048807138e-06"
"5.868","Electrona carlsbergi - Gymnoscopelus nicholsi","2.59727280741424","0.140950889797198"
"6.868","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.97371809058177","9.85212067456954e-06"
"7.868","Electrona antarctica - Krefftichthys anderssoni","-0.238923996966794","1"
"8.868","Electrona carlsbergi - Krefftichthys anderssoni","-3.27728100184354","0.015721800336084"
"9.868","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.772372729339613","1"
"10.868","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.6426124953802","2.51233542798857e-07"
"11.868","Electrona antarctica - Protomyctophum bolini","3.31897165929174","0.0135524397841994"
"12.868","Electrona carlsbergi - Protomyctophum bolini","0.177911980035804","1"
"13.868","Gymnoscopelus braueri - Protomyctophum bolini","2.83203334091191","0.0693795383320859"
"14.868","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.52110527298754","0.175480270277899"
"15.868","Krefftichthys anderssoni - Protomyctophum bolini","3.60440607025153","0.00469301357140937"
"1.869","Electrona antarctica - Electrona carlsbergi","2.37547124115186","0.262898371940363"
"2.869","Electrona antarctica - Gymnoscopelus braueri","0.734343788701451","1"
"3.869","Electrona carlsbergi - Gymnoscopelus braueri","-1.69087545826028","1"
"4.869","Electrona antarctica - Gymnoscopelus nicholsi","4.94570566421654","1.13802782507733e-05"
"5.869","Electrona carlsbergi - Gymnoscopelus nicholsi","2.73342519367473","0.0940190393069693"
"6.869","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.34999956061722","0.000204206707152202"
"7.869","Electrona antarctica - Krefftichthys anderssoni","-0.800434729684583","1"
"8.869","Electrona carlsbergi - Krefftichthys anderssoni","-3.18135086220823","0.021988496447971"
"9.869","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.55484183422615","1"
"10.869","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.69653208792386","1.83403332585693e-07"
"11.869","Electrona antarctica - Protomyctophum bolini","3.08634203765667","0.030395337118025"
"12.869","Electrona carlsbergi - Protomyctophum bolini","0.593229706231385","1"
"13.869","Gymnoscopelus braueri - Protomyctophum bolini","2.38274462907384","0.257761655583991"
"14.869","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.28648218110835","0.333390981022579"
"15.869","Krefftichthys anderssoni - Protomyctophum bolini","3.93758646329999","0.00123457918533743"
"1.870","Electrona antarctica - Electrona carlsbergi","2.40448734256441","0.242927505684551"
"2.870","Electrona antarctica - Gymnoscopelus braueri","1.11515349627092","1"
"3.870","Electrona carlsbergi - Gymnoscopelus braueri","-1.35042309326377","1"
"4.870","Electrona antarctica - Gymnoscopelus nicholsi","5.2347083525732","2.47868363362247e-06"
"5.870","Electrona carlsbergi - Gymnoscopelus nicholsi","2.99037131286754","0.0417957762851941"
"6.870","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.30773825835327","0.0002473985893565"
"7.870","Electrona antarctica - Krefftichthys anderssoni","-0.873082311638262","1"
"8.870","Electrona carlsbergi - Krefftichthys anderssoni","-3.28126623019634","0.0155013224342913"
"9.870","Gymnoscopelus braueri - Krefftichthys anderssoni","-2.01422692161115","0.659785716206871"
"10.870","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-6.05210994145505","2.14441264590068e-08"
"11.870","Electrona antarctica - Protomyctophum bolini","3.31766033109763","0.0136162201141585"
"12.870","Electrona carlsbergi - Protomyctophum bolini","0.788505895518684","1"
"13.870","Gymnoscopelus braueri - Protomyctophum bolini","2.23129899586999","0.384919952310082"
"14.870","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.37537664449115","0.262965766316382"
"15.870","Krefftichthys anderssoni - Protomyctophum bolini","4.24552591748114","0.000327121947143875"
"1.871","Electrona antarctica - Electrona carlsbergi","2.44623499867839","0.216535312610097"
"2.871","Electrona antarctica - Gymnoscopelus braueri","1.33335850777078","1"
"3.871","Electrona carlsbergi - Gymnoscopelus braueri","-1.18076622910162","1"
"4.871","Electrona antarctica - Gymnoscopelus nicholsi","5.67106063762157","2.12874228697905e-07"
"5.871","Electrona carlsbergi - Gymnoscopelus nicholsi","3.38014902841205","0.0108669804174403"
"6.871","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.5569342130821","7.78585088146231e-05"
"7.871","Electrona antarctica - Krefftichthys anderssoni","0.511155730063975","1"
"8.871","Electrona carlsbergi - Krefftichthys anderssoni","-1.97923519550231","0.716842980231356"
"9.871","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.832950982621151","1"
"10.871","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.27829092413922","1.95591495104621e-06"
"11.871","Electrona antarctica - Protomyctophum bolini","3.95444130215732","0.00115070552680639"
"12.871","Electrona carlsbergi - Protomyctophum bolini","1.36465605166663","1"
"13.871","Gymnoscopelus braueri - Protomyctophum bolini","2.65534676884076","0.118840377916648"
"14.871","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.25733645540907","0.359805885923047"
"15.871","Krefftichthys anderssoni - Protomyctophum bolini","3.48829775146191","0.00729159633832581"
"1.872","Electrona antarctica - Electrona carlsbergi","2.70560341538648","0.102270623354015"
"2.872","Electrona antarctica - Gymnoscopelus braueri","-0.356156737520203","1"
"3.872","Electrona carlsbergi - Gymnoscopelus braueri","-3.08399742673264","0.0306359043042654"
"4.872","Electrona antarctica - Gymnoscopelus nicholsi","4.7068322200952","3.77393718855128e-05"
"5.872","Electrona carlsbergi - Gymnoscopelus nicholsi","2.20749509186974","0.409192342773587"
"6.872","Gymnoscopelus braueri - Gymnoscopelus nicholsi","5.06552712653449","6.10907660951244e-06"
"7.872","Electrona antarctica - Krefftichthys anderssoni","-1.01391895968565","1"
"8.872","Electrona carlsbergi - Krefftichthys anderssoni","-3.72277259985319","0.00295570469906325"
"9.872","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.666360786096922","1"
"10.872","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.6426124953802","2.51233542798857e-07"
"11.872","Electrona antarctica - Protomyctophum bolini","2.73333248780233","0.0940455092728237"
"12.872","Electrona carlsbergi - Protomyctophum bolini","-0.0836897954088424","1"
"13.872","Gymnoscopelus braueri - Protomyctophum bolini","3.12987641954614","0.0262319785116005"
"14.872","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.35497463650165","0.277859550300384"
"15.872","Krefftichthys anderssoni - Protomyctophum bolini","3.79623720564306","0.00220363406676118"
"1.873","Electrona antarctica - Electrona carlsbergi","2.31003697163989","0.313291610181621"
"2.873","Electrona antarctica - Gymnoscopelus braueri","-0.290590327814716","1"
"3.873","Electrona carlsbergi - Gymnoscopelus braueri","-2.62000298279926","0.131893496809419"
"4.873","Electrona antarctica - Gymnoscopelus nicholsi","4.34529403439804","0.000208633838906582"
"5.873","Electrona carlsbergi - Gymnoscopelus nicholsi","2.20417430196094","0.412681324583358"
"6.873","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.64291410389496","5.15293790969344e-05"
"7.873","Electrona antarctica - Krefftichthys anderssoni","-1.20747100113624","1"
"8.873","Electrona carlsbergi - Krefftichthys anderssoni","-3.51041686048246","0.00671107040358549"
"9.873","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.92886655031692","1"
"10.873","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.44733613319503","7.66946748024739e-07"
"11.873","Electrona antarctica - Protomyctophum bolini","2.4700177864251","0.202659501548626"
"12.873","Electrona carlsbergi - Protomyctophum bolini","0.0609170619642596","1"
"13.873","Gymnoscopelus braueri - Protomyctophum bolini","2.79669602649768","0.0774421220541413"
"14.873","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.22090429828497","0.395361660756275"
"15.873","Krefftichthys anderssoni - Protomyctophum bolini","3.7255625768146","0.00292320146719003"
"1.874","Electrona antarctica - Electrona carlsbergi","2.63750440186723","0.125277812392921"
"2.874","Electrona antarctica - Gymnoscopelus braueri","0.790206369770527","1"
"3.874","Electrona carlsbergi - Gymnoscopelus braueri","-1.90180790179073","0.857944093227608"
"4.874","Electrona antarctica - Gymnoscopelus nicholsi","4.98558119940373","9.26637415448983e-06"
"5.874","Electrona carlsbergi - Gymnoscopelus nicholsi","2.54040428022617","0.166086596064359"
"6.874","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.34125584290744","0.000212505968389936"
"7.874","Electrona antarctica - Krefftichthys anderssoni","-1.26280905092767","1"
"8.874","Electrona carlsbergi - Krefftichthys anderssoni","-3.89556071486397","0.00146957723317543"
"9.874","Gymnoscopelus braueri - Krefftichthys anderssoni","-2.07985336266615","0.563084772196296"
"10.874","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-6.14246169112281","1.21878416905097e-08"
"11.874","Electrona antarctica - Protomyctophum bolini","2.80834046050541","0.0746963243997358"
"12.874","Electrona carlsbergi - Protomyctophum bolini","0.0580704702836866","1"
"13.874","Gymnoscopelus braueri - Protomyctophum bolini","2.04451604825192","0.613538904678973"
"14.874","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.57065300667631","0.152260463802195"
"15.874","Krefftichthys anderssoni - Protomyctophum bolini","4.12436941091806","0.000557627756457687"
"1.875","Electrona antarctica - Electrona carlsbergi","2.83943278108518","0.067790723641699"
"2.875","Electrona antarctica - Gymnoscopelus braueri","0.740638164033178","1"
"3.875","Electrona carlsbergi - Gymnoscopelus braueri","-2.15430058385754","0.468249106894531"
"4.875","Electrona antarctica - Gymnoscopelus nicholsi","5.0983719989332","5.13880602883037e-06"
"5.875","Electrona carlsbergi - Gymnoscopelus nicholsi","2.47191298835733","0.201588333129573"
"6.875","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.49864276168354","0.000102582997411489"
"7.875","Electrona antarctica - Krefftichthys anderssoni","-0.56990323316009","1"
"8.875","Electrona carlsbergi - Krefftichthys anderssoni","-3.42701172424167","0.00915394081160665"
"9.875","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.32767338442038","1"
"10.875","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.64844164052005","2.42863194176473e-07"
"11.875","Electrona antarctica - Protomyctophum bolini","3.01290765878653","0.0388136459561629"
"12.875","Electrona carlsbergi - Protomyctophum bolini","0.0523772869225405","1"
"13.875","Gymnoscopelus braueri - Protomyctophum bolini","2.30197362469845","0.320049894448892"
"14.875","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.50507512385293","0.183638081155772"
"15.875","Krefftichthys anderssoni - Protomyctophum bolini","3.62964700911883","0.00425713591950542"
"1.876","Electrona antarctica - Electrona carlsbergi","2.91552602662625","0.0532634233091926"
"2.876","Electrona antarctica - Gymnoscopelus braueri","0.375564394793028","1"
"3.876","Electrona carlsbergi - Gymnoscopelus braueri","-2.58584388263239","0.145711377083725"
"4.876","Electrona antarctica - Gymnoscopelus nicholsi","4.96013681028429","1.05665324860201e-05"
"5.876","Electrona carlsbergi - Gymnoscopelus nicholsi","2.26934480392099","0.348710488973233"
"6.876","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.67934626101906","4.31686589653339e-05"
"7.876","Electrona antarctica - Krefftichthys anderssoni","-0.461587524326627","1"
"8.876","Electrona carlsbergi - Krefftichthys anderssoni","-3.398830466604","0.0101511976759541"
"9.876","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.848095545941536","1"
"10.876","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.41381854864087","9.25420300499382e-07"
"11.876","Electrona antarctica - Protomyctophum bolini","3.15610469758331","0.0239837184098543"
"12.876","Electrona carlsbergi - Protomyctophum bolini","0.114432985559029","1"
"13.876","Gymnoscopelus braueri - Protomyctophum bolini","2.81688877759153","0.072736972365575"
"14.876","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.2398490199895","0.376510893479736"
"15.876","Krefftichthys anderssoni - Protomyctophum bolini","3.66498432353306","0.00371030600390128"
"1.877","Electrona antarctica - Electrona carlsbergi","3.10531501647772","0.0285114707178343"
"2.877","Electrona antarctica - Gymnoscopelus braueri","0.144508366990893","1"
"3.877","Electrona carlsbergi - Gymnoscopelus braueri","-3.0023002455002","0.0401921638398424"
"4.877","Electrona antarctica - Gymnoscopelus nicholsi","5.49105107877655","5.99323156026408e-07"
"5.877","Electrona carlsbergi - Gymnoscopelus nicholsi","2.62051833677579","0.13169431262463"
"6.877","Gymnoscopelus braueri - Gymnoscopelus nicholsi","5.41819040749576","9.03079201136606e-07"
"7.877","Electrona antarctica - Krefftichthys anderssoni","0.592982609376422","1"
"8.877","Electrona carlsbergi - Krefftichthys anderssoni","-2.56677171837255","0.15397524912621"
"9.877","Gymnoscopelus braueri - Krefftichthys anderssoni","0.454336899611537","1"
"10.877","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.02472311055551","7.56239080265334e-06"
"11.877","Electrona antarctica - Protomyctophum bolini","2.67589631290033","0.111794548104275"
"12.877","Electrona carlsbergi - Protomyctophum bolini","-0.543983670157474","1"
"13.877","Gymnoscopelus braueri - Protomyctophum bolini","2.56447938891845","0.154996074366579"
"14.877","Gymnoscopelus nicholsi - Protomyctophum bolini","-3.19728610921078","0.0208090878392753"
"15.877","Krefftichthys anderssoni - Protomyctophum bolini","2.11014248930692","0.522691266406757"
"1.878","Electrona antarctica - Electrona carlsbergi","2.51492617753259","0.178585965648834"
"2.878","Electrona antarctica - Gymnoscopelus braueri","-0.53082565297562","1"
"3.878","Electrona carlsbergi - Gymnoscopelus braueri","-3.06065537495194","0.033127970584904"
"4.878","Electrona antarctica - Gymnoscopelus nicholsi","4.67341272393832","4.44353432272919e-05"
"5.878","Electrona carlsbergi - Gymnoscopelus nicholsi","2.34364747813022","0.286443164190316"
"6.878","Gymnoscopelus braueri - Gymnoscopelus nicholsi","5.18502460190153","3.23979528189686e-06"
"7.878","Electrona antarctica - Krefftichthys anderssoni","-0.939435518260215","1"
"8.878","Electrona carlsbergi - Krefftichthys anderssoni","-3.4574702552238","0.00817908649136057"
"9.878","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.413951397423846","1"
"10.878","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.54351702800265","4.44683744160442e-07"
"11.878","Electrona antarctica - Protomyctophum bolini","2.45900262959458","0.208985395966299"
"12.878","Electrona carlsbergi - Protomyctophum bolini","-0.157131860767622","1"
"13.878","Gymnoscopelus braueri - Protomyctophum bolini","3.02891266407691","0.0368153436393291"
"14.878","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.56190928896652","0.156147755306238"
"15.878","Krefftichthys anderssoni - Protomyctophum bolini","3.44286406150076","0.00863382839138958"
"1.879","Electrona antarctica - Electrona carlsbergi","2.60227056443771","0.138913136963013"
"2.879","Electrona antarctica - Gymnoscopelus braueri","0.0708117224819263","1"
"3.879","Electrona carlsbergi - Gymnoscopelus braueri","-2.56477910419615","0.154862263115513"
"4.879","Electrona antarctica - Gymnoscopelus nicholsi","5.09799223193142","5.14912353156843e-06"
"5.879","Electrona carlsbergi - Gymnoscopelus nicholsi","2.68153785134985","0.109926934930477"
"6.879","Gymnoscopelus braueri - Gymnoscopelus nicholsi","5.08592913452399","5.48745961725858e-06"
"7.879","Electrona antarctica - Krefftichthys anderssoni","-0.327832048527433","1"
"8.879","Electrona carlsbergi - Krefftichthys anderssoni","-2.95191557275406","0.0473713899649851"
"9.879","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.403855021876922","1"
"10.879","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.43567784291532","8.1882760155501e-07"
"11.879","Electrona antarctica - Protomyctophum bolini","2.88623335523553","0.0584824441287756"
"12.879","Electrona carlsbergi - Protomyctophum bolini","0.169372204994085","1"
"13.879","Gymnoscopelus braueri - Protomyctophum bolini","2.85222609200576","0.0651213145959297"
"14.879","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.61582888151019","0.133516730490276"
"15.879","Krefftichthys anderssoni - Protomyctophum bolini","3.25608111388268","0.016944221282829"
"1.880","Electrona antarctica - Electrona carlsbergi","3.53789179365869","0.00605002965966615"
"2.880","Electrona antarctica - Gymnoscopelus braueri","1.18622748439167","1"
"3.880","Electrona carlsbergi - Gymnoscopelus braueri","-2.42842736269671","0.227466936218784"
"4.880","Electrona antarctica - Gymnoscopelus nicholsi","5.31521895695114","1.59793727172455e-06"
"5.880","Electrona carlsbergi - Gymnoscopelus nicholsi","2.06553132326886","0.583091324027231"
"6.880","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.3266829800578","0.000227057367384691"
"7.880","Electrona antarctica - Krefftichthys anderssoni","-0.228957902691559","1"
"8.880","Electrona carlsbergi - Krefftichthys anderssoni","-3.80276182607729","0.00214637863847823"
"9.880","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.43368532766307","1"
"10.880","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.56829089484704","3.85875150216447e-07"
"11.880","Electrona antarctica - Protomyctophum bolini","3.83720856160391","0.00186661172598977"
"12.880","Electrona carlsbergi - Protomyctophum bolini","0.146030153213389","1"
"13.880","Gymnoscopelus braueri - Protomyctophum bolini","2.68563589548153","0.108587893840515"
"14.880","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.00085406925543","0.681121778689698"
"15.880","Krefftichthys anderssoni - Protomyctophum bolini","4.1193212231446","0.000569985168138573"
"1.881","Electrona antarctica - Electrona carlsbergi","2.64579471655653","0.122248887607494"
"2.881","Electrona antarctica - Gymnoscopelus braueri","-0.444277992164378","1"
